ID, ID2, Geo_FIPS, Geo_Qname, DN
3121303, USA, USA, United States, USA
3121304, USA, USA, United States, USA
3121305, USA, USA, United States, USA
3121306, USA, USA, United States, USA
3121307, USA, USA, United States, USA
3121308, USA, USA, United States, USA
3121309, USA, USA, United States, USA
3121310, USA, USA, United States, USA
3121311, USA, USA, United States, USA
3121312, USA, USA, United States, USA
3121313, USA, USA, United States, USA
3121314, USA, USA, United States, USA
3121315, USA, USA, United States, USA
3121316, USA, USA, United States, USA
3121317, USA, USA, United States, USA
3121318, USA, USA, United States, USA
3121319, USA, USA, United States, USA
3121320, USA, USA, United States, USA
3121321, USA, USA, United States, USA
3121322, USA, USA, United States, USA
3121323, USA, USA, United States, USA
3121324, USA, USA, United States, USA
3121325, USA, USA, United States, USA
3121326, USA, USA, United States, USA
3121327, USA, USA, United States, USA
3121328, USA, USA, United States, USA
3121329, USA, USA, United States, USA
3121330, USA, USA, United States, USA
3121331, USA, USA, United States, USA
3121332, USA, USA, United States, USA
3121333, USA, USA, United States, USA
3121334, USA, USA, United States, USA
3121335, USA, USA, United States, USA
3121336, USA, USA, United States, USA
3121337, USA, USA, United States, USA
3121338, USA, USA, United States, USA
3121339, USA, USA, United States, USA
3121340, USA, USA, United States, USA
3121341, USA, USA, United States, USA
3121342, USA, USA, United States, USA
3121343, USA, USA, United States, USA
3121344, USA, USA, United States, USA
3121345, USA, USA, United States, USA
3121346, USA, USA, United States, USA
3121347, USA, USA, United States, USA
3121348, USA, USA, United States, USA
3121349, USA, USA, United States, USA
3121350, USA, USA, United States, USA
3121351, USA, USA, United States, USA
3121352, USA, USA, United States, USA
3121353, USA, USA, United States, USA
3121354, USA, USA, United States, USA
3121355, USA, USA, United States, USA
3121356, USA, USA, United States, USA
3121357, USA, USA, United States, USA
3121358, USA, USA, United States, USA
3121359, USA, USA, United States, USA
3121360, USA, USA, United States, USA
3121361, USA, USA, United States, USA
3121362, USA, USA, United States, USA
3121363, USA, USA, United States, USA
3121364, USA, USA, United States, USA
3121365, USA, USA, United States, USA
3121366, USA, USA, United States, USA
3121367, USA, USA, United States, USA
3121368, USA, USA, United States, USA
3121369, USA, USA, United States, USA
3121370, USA, USA, United States, USA
3121371, USA, USA, United States, USA
3121372, USA, USA, United States, USA
3121373, USA, USA, United States, USA
3121374, USA, USA, United States, USA
3121375, USA, USA, United States, USA
3121376, USA, USA, United States, USA
3121377, USA, USA, United States, USA
3121378, USA, USA, United States, USA
3121379, USA, USA, United States, USA
3121380, USA, USA, United States, USA
3121381, USA, USA, United States, USA
3121382, USA, USA, United States, USA
3121383, USA, USA, United States, USA
3121384, USA, USA, United States, USA
3121385, USA, USA, United States, USA
3121386, USA, USA, United States, USA
3121387, USA, USA, United States, USA
3121388, USA, USA, United States, USA
3121389, USA, USA, United States, USA
3121390, USA, USA, United States, USA
3121391, USA, USA, United States, USA
3121392, USA, USA, United States, USA
3121393, USA, USA, United States, USA
3121394, USA, USA, United States, USA
3121395, USA, USA, United States, USA
3121396, USA, USA, United States, USA
3121397, USA, USA, United States, USA
3121398, USA, USA, United States, USA
3121399, USA, USA, United States, USA
3121400, USA, USA, United States, USA
3121401, USA, USA, United States, USA
3121402, USA, USA, United States, USA
3121403, USA, USA, United States, USA
3121404, USA, USA, United States, USA
3121405, USA, USA, United States, USA
3121406, USA, USA, United States, USA
3121407, USA, USA, United States, USA
3121408, USA, USA, United States, USA
3121409, USA, USA, United States, USA
3121410, USA, USA, United States, USA
3121411, USA, USA, United States, USA
3121412, USA, USA, United States, USA
3121413, USA, USA, United States, USA
3121414, USA, USA, United States, USA
3121415, USA, USA, United States, USA
3121416, USA, USA, United States, USA
3121417, USA, USA, United States, USA
3121418, USA, USA, United States, USA
3121419, USA, USA, United States, USA
3121420, USA, USA, United States, USA
3121421, USA, USA, United States, USA
3121422, USA, USA, United States, USA
3121423, USA, USA, United States, USA
3121424, USA, USA, United States, USA
3121425, USA, USA, United States, USA
3121426, USA, USA, United States, USA
3121427, USA, USA, United States, USA
3121428, USA, USA, United States, USA
3121429, USA, USA, United States, USA
3121430, USA, USA, United States, USA
3121431, USA, USA, United States, USA
3121432, USA, USA, United States, USA
3121433, USA, USA, United States, USA
3121434, USA, USA, United States, USA
3121435, USA, USA, United States, USA
3121436, USA, USA, United States, USA
3121437, USA, USA, United States, USA
3121438, USA, USA, United States, USA
3121439, USA, USA, United States, USA
3121440, USA, USA, United States, USA
3121441, USA, USA, United States, USA
3121442, USA, USA, United States, USA
3121443, USA, USA, United States, USA
3121444, USA, USA, United States, USA
3121445, USA, USA, United States, USA
3121446, USA, USA, United States, USA
3121447, USA, USA, United States, USA
3121448, USA, USA, United States, USA
3121449, USA, USA, United States, USA
3121450, USA, USA, United States, USA
3121451, USA, USA, United States, USA
3121452, USA, USA, United States, USA
3121453, USA, USA, United States, USA
3121454, USA, USA, United States, USA
3121455, USA, USA, United States, USA
3121456, USA, USA, United States, USA
3121457, USA, USA, United States, USA
3121458, USA, USA, United States, USA
3121459, USA, USA, United States, USA
3121460, USA, USA, United States, USA
3121461, USA, USA, United States, USA
3121462, USA, USA, United States, USA
3121463, USA, USA, United States, USA
3121464, USA, USA, United States, USA
3121465, USA, USA, United States, USA
3121466, USA, USA, United States, USA
3121467, USA, USA, United States, USA
3121468, USA, USA, United States, USA
3121469, USA, USA, United States, USA
3121470, USA, USA, United States, USA
3121471, USA, USA, United States, USA
3121472, USA, USA, United States, USA
3121473, USA, USA, United States, USA
3121474, USA, USA, United States, USA
3121475, USA, USA, United States, USA
3121476, USA, USA, United States, USA
3121477, USA, USA, United States, USA
3121478, USA, USA, United States, USA
3121479, USA, USA, United States, USA
3121480, USA, USA, United States, USA
3121481, USA, USA, United States, USA
3121482, USA, USA, United States, USA
3121483, USA, USA, United States, USA
3121484, USA, USA, United States, USA
3121485, USA, USA, United States, USA
3121486, USA, USA, United States, USA
3121487, USA, USA, United States, USA
3121488, USA, USA, United States, USA
3121489, USA, USA, United States, USA
3121490, USA, USA, United States, USA
3121491, USA, USA, United States, USA
3121492, USA, USA, United States, USA
3121493, USA, USA, United States, USA
3121494, USA, USA, United States, USA
3121495, USA, USA, United States, USA
3121496, USA, USA, United States, USA
3121497, USA, USA, United States, USA
3121498, USA, USA, United States, USA
3121499, USA, USA, United States, USA
3121500, USA, USA, United States, USA
3121501, USA, USA, United States, USA
3121502, USA, USA, United States, USA
3121503, USA, USA, United States, USA
3121504, USA, USA, United States, USA
3121505, USA, USA, United States, USA
3121506, USA, USA, United States, USA
3121507, USA, USA, United States, USA
3121508, USA, USA, United States, USA
3121509, USA, USA, United States, USA
3121510, USA, USA, United States, USA
3121511, USA, USA, United States, USA
3121512, USA, USA, United States, USA
3121513, USA, USA, United States, USA
3121514, USA, USA, United States, USA
3121515, USA, USA, United States, USA
3121516, USA, USA, United States, USA
3121517, USA, USA, United States, USA
3121518, USA, USA, United States, USA
3121519, USA, USA, United States, USA
3121520, USA, USA, United States, USA
3121521, USA, USA, United States, USA
3121522, USA, USA, United States, USA
3121523, USA, USA, United States, USA
3121524, USA, USA, United States, USA
3121525, USA, USA, United States, USA
3121526, USA, USA, United States, USA
3121527, USA, USA, United States, USA
3121528, USA, USA, United States, USA
3121529, USA, USA, United States, USA
3121530, USA, USA, United States, USA
3121531, USA, USA, United States, USA
3121532, USA, USA, United States, USA
3121533, USA, USA, United States, USA
3121534, USA, USA, United States, USA
3121535, USA, USA, United States, USA
3121536, USA, USA, United States, USA
3121537, USA, USA, United States, USA
3121538, USA, USA, United States, USA
3121539, USA, USA, United States, USA
3121540, USA, USA, United States, USA
3121541, USA, USA, United States, USA
3121542, USA, USA, United States, USA
3121543, USA, USA, United States, USA
3121544, USA, USA, United States, USA
3121545, USA, USA, United States, USA
3121546, USA, USA, United States, USA
3121547, USA, USA, United States, USA
3121548, USA, USA, United States, USA
3121549, USA, USA, United States, USA
3121550, USA, USA, United States, USA
3121551, USA, USA, United States, USA
3121552, USA, USA, United States, USA
3121553, USA, USA, United States, USA
3121554, USA, USA, United States, USA
3121555, USA, USA, United States, USA
3121556, USA, USA, United States, USA
3121557, USA, USA, United States, USA
3121558, USA, USA, United States, USA
3121559, USA, USA, United States, USA
3121560, USA, USA, United States, USA
3121561, USA, USA, United States, USA
3121562, USA, USA, United States, USA
3121563, USA, USA, United States, USA
3121564, USA, USA, United States, USA
3121565, USA, USA, United States, USA
3121566, USA, USA, United States, USA
3121567, USA, USA, United States, USA
3121568, USA, USA, United States, USA
3121569, USA, USA, United States, USA
3121570, USA, USA, United States, USA
3121571, USA, USA, United States, USA
3121572, USA, USA, United States, USA
3121573, USA, USA, United States, USA
3121574, USA, USA, United States, USA
3121575, USA, USA, United States, USA
3121576, USA, USA, United States, USA
3121577, USA, USA, United States, USA
3121578, USA, USA, United States, USA
3121579, USA, USA, United States, USA
3121580, USA, USA, United States, USA
3121581, USA, USA, United States, USA
3121582, USA, USA, United States, USA
3121583, USA, USA, United States, USA
3121584, USA, USA, United States, USA
3121585, USA, USA, United States, USA
3121586, USA, USA, United States, USA
3121587, USA, USA, United States, USA
3121588, USA, USA, United States, USA
3121589, USA, USA, United States, USA
3121590, USA, USA, United States, USA
3121591, USA, USA, United States, USA
3121592, USA, USA, United States, USA
3121593, USA, USA, United States, USA
3121594, USA, USA, United States, USA
3121595, USA, USA, United States, USA
3121596, USA, USA, United States, USA
3121597, USA, USA, United States, USA
3121598, USA, USA, United States, USA
3121599, USA, USA, United States, USA
3121600, USA, USA, United States, USA
3121601, USA, USA, United States, USA
3121602, USA, USA, United States, USA
3121603, USA, USA, United States, USA
3121604, USA, USA, United States, USA
3121605, USA, USA, United States, USA
3121606, USA, USA, United States, USA
3121607, USA, USA, United States, USA
3121608, USA, USA, United States, USA
3121609, USA, USA, United States, USA
3121610, USA, USA, United States, USA
3121611, USA, USA, United States, USA
3121612, USA, USA, United States, USA
3121613, USA, USA, United States, USA
3121614, USA, USA, United States, USA
3121615, USA, USA, United States, USA
3121616, USA, USA, United States, USA
3121617, USA, USA, United States, USA
3121618, USA, USA, United States, USA
3121619, USA, USA, United States, USA
3121620, USA, USA, United States, USA
3121621, USA, USA, United States, USA
3121622, USA, USA, United States, USA
3121623, USA, USA, United States, USA
3121624, USA, USA, United States, USA
3121625, USA, USA, United States, USA
3121626, USA, USA, United States, USA
3121627, USA, USA, United States, USA
3121628, USA, USA, United States, USA
3121629, USA, USA, United States, USA
3121630, USA, USA, United States, USA
3121631, USA, USA, United States, USA
3121632, USA, USA, United States, USA
3121633, USA, USA, United States, USA
3121634, USA, USA, United States, USA
3121635, USA, USA, United States, USA
3121636, USA, USA, United States, USA
3121637, USA, USA, United States, USA
3121638, USA, USA, United States, USA
3121639, USA, USA, United States, USA
3121640, USA, USA, United States, USA
3121641, USA, USA, United States, USA
3121642, USA, USA, United States, USA
3121643, USA, USA, United States, USA
3121644, USA, USA, United States, USA
3121645, USA, USA, United States, USA
3121646, USA, USA, United States, USA
3121647, USA, USA, United States, USA
3121648, USA, USA, United States, USA
3121649, USA, USA, United States, USA
3121650, USA, USA, United States, USA
3121651, USA, USA, United States, USA
3121652, USA, USA, United States, USA
3121653, USA, USA, United States, USA
3121654, USA, USA, United States, USA
3121655, USA, USA, United States, USA
3121656, USA, USA, United States, USA
3121657, USA, USA, United States, USA
3121658, USA, USA, United States, USA
3121659, USA, USA, United States, USA
3121660, USA, USA, United States, USA
3121661, USA, USA, United States, USA
3121662, USA, USA, United States, USA
3121663, USA, USA, United States, USA
3121664, USA, USA, United States, USA
3121665, USA, USA, United States, USA
3121666, USA, USA, United States, USA
3121667, USA, USA, United States, USA
3121668, USA, USA, United States, USA
3121669, USA, USA, United States, USA
3121670, USA, USA, United States, USA
3121671, USA, USA, United States, USA
3121672, USA, USA, United States, USA
3121673, USA, USA, United States, USA
3121674, USA, USA, United States, USA
3121675, USA, USA, United States, USA
3121676, USA, USA, United States, USA
3121677, USA, USA, United States, USA
3121678, USA, USA, United States, USA
3121679, USA, USA, United States, USA
3121680, USA, USA, United States, USA
3121681, USA, USA, United States, USA
3121682, USA, USA, United States, USA
3121683, USA, USA, United States, USA
3121684, USA, USA, United States, USA
3121685, USA, USA, United States, USA
3121686, USA, USA, United States, USA
3121687, USA, USA, United States, USA
3121688, USA, USA, United States, USA
3121689, USA, USA, United States, USA
3121690, USA, USA, United States, USA
3121691, USA, USA, United States, USA
3121692, USA, USA, United States, USA
3121693, USA, USA, United States, USA
3121694, USA, USA, United States, USA
3121695, USA, USA, United States, USA
3121696, USA, USA, United States, USA
3121697, USA, USA, United States, USA
3121698, USA, USA, United States, USA
3121699, USA, USA, United States, USA
3121700, USA, USA, United States, USA
3121701, USA, USA, United States, USA
3121702, USA, USA, United States, USA
3121703, USA, USA, United States, USA
3121704, USA, USA, United States, USA
3121705, USA, USA, United States, USA
3121706, USA, USA, United States, USA
3121707, USA, USA, United States, USA
3121708, USA, USA, United States, USA
3121709, USA, USA, United States, USA
3121710, USA, USA, United States, USA
3121711, USA, USA, United States, USA
3121712, USA, USA, United States, USA
3121713, USA, USA, United States, USA
3121714, USA, USA, United States, USA
3121715, USA, USA, United States, USA
3121716, USA, USA, United States, USA
3121717, USA, USA, United States, USA
3121718, USA, USA, United States, USA
3121719, USA, USA, United States, USA
3121720, USA, USA, United States, USA
3121721, USA, USA, United States, USA
3121722, USA, USA, United States, USA
3121723, USA, USA, United States, USA
3121724, USA, USA, United States, USA
3121725, USA, USA, United States, USA
3121726, USA, USA, United States, USA
3121727, USA, USA, United States, USA
3121728, USA, USA, United States, USA
3121729, USA, USA, United States, USA
3121730, USA, USA, United States, USA
3121731, USA, USA, United States, USA
3121732, USA, USA, United States, USA
3121733, USA, USA, United States, USA
3121734, USA, USA, United States, USA
3121735, USA, USA, United States, USA
3121736, USA, USA, United States, USA
3121737, USA, USA, United States, USA
3121738, USA, USA, United States, USA
3121739, USA, USA, United States, USA
3121740, USA, USA, United States, USA
3121741, USA, USA, United States, USA
3121742, USA, USA, United States, USA
3121743, USA, USA, United States, USA
3121744, USA, USA, United States, USA
3121745, USA, USA, United States, USA
3121746, USA, USA, United States, USA
3121747, USA, USA, United States, USA
3121748, USA, USA, United States, USA
3121749, USA, USA, United States, USA
3121750, USA, USA, United States, USA
3121751, USA, USA, United States, USA
3121752, USA, USA, United States, USA
3121753, USA, USA, United States, USA
3121754, USA, USA, United States, USA
3121755, USA, USA, United States, USA
3121756, USA, USA, United States, USA
3121757, USA, USA, United States, USA
3121758, USA, USA, United States, USA
3121759, USA, USA, United States, USA
3121760, USA, USA, United States, USA
3121761, USA, USA, United States, USA
3121762, USA, USA, United States, USA
3121763, USA, USA, United States, USA
3121764, USA, USA, United States, USA
3121765, USA, USA, United States, USA
3121766, USA, USA, United States, USA
3121767, USA, USA, United States, USA
3121768, USA, USA, United States, USA
3121769, USA, USA, United States, USA
3121770, USA, USA, United States, USA
3121771, USA, USA, United States, USA
3121772, USA, USA, United States, USA
3121773, USA, USA, United States, USA
3121774, USA, USA, United States, USA
3121775, USA, USA, United States, USA
3121776, USA, USA, United States, USA
3121777, USA, USA, United States, USA
3121778, USA, USA, United States, USA
3121779, USA, USA, United States, USA
3121780, USA, USA, United States, USA
3121781, USA, USA, United States, USA
3121782, USA, USA, United States, USA
3121783, USA, USA, United States, USA
3121784, USA, USA, United States, USA
3121785, USA, USA, United States, USA
3121786, USA, USA, United States, USA
3121787, USA, USA, United States, USA
3121788, USA, USA, United States, USA
3121789, USA, USA, United States, USA
3121790, USA, USA, United States, USA
3121791, USA, USA, United States, USA
3121792, USA, USA, United States, USA
3121793, USA, USA, United States, USA
3121794, USA, USA, United States, USA
3121795, USA, USA, United States, USA
3121796, USA, USA, United States, USA
3121797, USA, USA, United States, USA
3121798, USA, USA, United States, USA
3121799, USA, USA, United States, USA
3121800, USA, USA, United States, USA
3121801, USA, USA, United States, USA
3121802, USA, USA, United States, USA
3121803, USA, USA, United States, USA
3121804, USA, USA, United States, USA
3121805, USA, USA, United States, USA
3121806, USA, USA, United States, USA
3121807, USA, USA, United States, USA
3121808, USA, USA, United States, USA
3121809, USA, USA, United States, USA
3121810, USA, USA, United States, USA
3121811, USA, USA, United States, USA
3121812, USA, USA, United States, USA
3121813, USA, USA, United States, USA
3121814, USA, USA, United States, USA
3121815, USA, USA, United States, USA
3121816, USA, USA, United States, USA
3121817, USA, USA, United States, USA
3121818, USA, USA, United States, USA
3121819, USA, USA, United States, USA
3121820, USA, USA, United States, USA
3121821, USA, USA, United States, USA
3121822, USA, USA, United States, USA
3121823, USA, USA, United States, USA
3121824, USA, USA, United States, USA
3121825, USA, USA, United States, USA
3121826, USA, USA, United States, USA
3121827, USA, USA, United States, USA
3121828, USA, USA, United States, USA
3121829, USA, USA, United States, USA
3121830, USA, USA, United States, USA
3121831, USA, USA, United States, USA
3121832, USA, USA, United States, USA
3121833, USA, USA, United States, USA
3121834, USA, USA, United States, USA
3121835, USA, USA, United States, USA
3121836, USA, USA, United States, USA
3121837, USA, USA, United States, USA
3121838, USA, USA, United States, USA
3121839, USA, USA, United States, USA
3121840, USA, USA, United States, USA
3121841, USA, USA, United States, USA
3121842, USA, USA, United States, USA
3121843, USA, USA, United States, USA
3121844, USA, USA, United States, USA
3121845, USA, USA, United States, USA
3121846, USA, USA, United States, USA
3121847, USA, USA, United States, USA
3121848, USA, USA, United States, USA
3121849, USA, USA, United States, USA
3121850, USA, USA, United States, USA
3121851, USA, USA, United States, USA
3121852, USA, USA, United States, USA
3121853, USA, USA, United States, USA
3121854, USA, USA, United States, USA
3121855, USA, USA, United States, USA
3121856, USA, USA, United States, USA
3121857, USA, USA, United States, USA
3121858, USA, USA, United States, USA
3121859, USA, USA, United States, USA
3121860, USA, USA, United States, USA
3121861, USA, USA, United States, USA
3121862, USA, USA, United States, USA
3121863, USA, USA, United States, USA
3121864, USA, USA, United States, USA
3121865, USA, USA, United States, USA
3121866, USA, USA, United States, USA
3121867, USA, USA, United States, USA
3121868, USA, USA, United States, USA
3121869, USA, USA, United States, USA
3121870, USA, USA, United States, USA
3121871, USA, USA, United States, USA
3121872, USA, USA, United States, USA
3121873, USA, USA, United States, USA
3121874, USA, USA, United States, USA
3121875, USA, USA, United States, USA
3121876, USA, USA, United States, USA
3121877, USA, USA, United States, USA
3121878, USA, USA, United States, USA
3121879, USA, USA, United States, USA
3121880, USA, USA, United States, USA
3121881, USA, USA, United States, USA
3121882, USA, USA, United States, USA
3121883, USA, USA, United States, USA
3121884, USA, USA, United States, USA
3121885, USA, USA, United States, USA
3121886, USA, USA, United States, USA
3121887, USA, USA, United States, USA
3121888, USA, USA, United States, USA
3121889, USA, USA, United States, USA
3121890, USA, USA, United States, USA
3121891, USA, USA, United States, USA
3121892, USA, USA, United States, USA
3121893, USA, USA, United States, USA
3121894, USA, USA, United States, USA
3121895, USA, USA, United States, USA
3121896, USA, USA, United States, USA
3121897, USA, USA, United States, USA
3121898, USA, USA, United States, USA
3121899, USA, USA, United States, USA
3121900, USA, USA, United States, USA
3121901, USA, USA, United States, USA
3121902, USA, USA, United States, USA
3121903, USA, USA, United States, USA
3121904, USA, USA, United States, USA
3121905, USA, USA, United States, USA
3121906, USA, USA, United States, USA
3121907, USA, USA, United States, USA
3121908, USA, USA, United States, USA
3121909, USA, USA, United States, USA
3121910, USA, USA, United States, USA
3121911, USA, USA, United States, USA
3121912, USA, USA, United States, USA
3121913, USA, USA, United States, USA
3121914, USA, USA, United States, USA
3121915, USA, USA, United States, USA
3121916, USA, USA, United States, USA
3121917, USA, USA, United States, USA
3121918, USA, USA, United States, USA
3121919, USA, USA, United States, USA
3121920, USA, USA, United States, USA
3121921, USA, USA, United States, USA
3121922, USA, USA, United States, USA
3121923, USA, USA, United States, USA
3121924, USA, USA, United States, USA
3121925, USA, USA, United States, USA
3121926, USA, USA, United States, USA
3121927, USA, USA, United States, USA
3121928, USA, USA, United States, USA
3121929, USA, USA, United States, USA
3121930, USA, USA, United States, USA
3121931, USA, USA, United States, USA
3121932, USA, USA, United States, USA
3121933, USA, USA, United States, USA
3121934, USA, USA, United States, USA
3121935, USA, USA, United States, USA
3121936, USA, USA, United States, USA
3121937, USA, USA, United States, USA
3121938, USA, USA, United States, USA
3121939, USA, USA, United States, USA
3121940, USA, USA, United States, USA
3121941, USA, USA, United States, USA
3121942, USA, USA, United States, USA
3121943, USA, USA, United States, USA
3121944, USA, USA, United States, USA
3121945, USA, USA, United States, USA
3121946, USA, USA, United States, USA
3121947, USA, USA, United States, USA
3121948, USA, USA, United States, USA
3121949, USA, USA, United States, USA
3121950, USA, USA, United States, USA
3121951, USA, USA, United States, USA
3121952, USA, USA, United States, USA
3121953, USA, USA, United States, USA
3121954, USA, USA, United States, USA
3121955, USA, USA, United States, USA
3121956, USA, USA, United States, USA
3121957, USA, USA, United States, USA
3121958, USA, USA, United States, USA
3121959, USA, USA, United States, USA
3121960, USA, USA, United States, USA
3121961, USA, USA, United States, USA
3121962, USA, USA, United States, USA
3121963, USA, USA, United States, USA
3121964, USA, USA, United States, USA
3121965, USA, USA, United States, USA
3121966, USA, USA, United States, USA
3121967, USA, USA, United States, USA
3121968, USA, USA, United States, USA
3121969, USA, USA, United States, USA
3121970, USA, USA, United States, USA
3121971, USA, USA, United States, USA
3121972, USA, USA, United States, USA
3121973, USA, USA, United States, USA
3121974, USA, USA, United States, USA
3121975, USA, USA, United States, USA
3121976, USA, USA, United States, USA
3121977, USA, USA, United States, USA
3121978, USA, USA, United States, USA
3121979, USA, USA, United States, USA
3121980, USA, USA, United States, USA
3121981, USA, USA, United States, USA
3121982, USA, USA, United States, USA
3121983, USA, USA, United States, USA
3121984, USA, USA, United States, USA
3121985, USA, USA, United States, USA
3121986, USA, USA, United States, USA
3121987, USA, USA, United States, USA
3121988, USA, USA, United States, USA
3121989, USA, USA, United States, USA
3121990, USA, USA, United States, USA
3121991, USA, USA, United States, USA
3121992, USA, USA, United States, USA
3121993, USA, USA, United States, USA
3121994, USA, USA, United States, USA
3121995, USA, USA, United States, USA
3121996, USA, USA, United States, USA
3121997, USA, USA, United States, USA
3121998, USA, USA, United States, USA
3121999, USA, USA, United States, USA
3122000, USA, USA, United States, USA
3122001, USA, USA, United States, USA
3122002, USA, USA, United States, USA
3122003, USA, USA, United States, USA
3122004, USA, USA, United States, USA
3122005, USA, USA, United States, USA
3122006, USA, USA, United States, USA
3122007, USA, USA, United States, USA
3122008, USA, USA, United States, USA
3122009, USA, USA, United States, USA
3122010, USA, USA, United States, USA
3122011, USA, USA, United States, USA
3122012, USA, USA, United States, USA
3122013, USA, USA, United States, USA
3122014, USA, USA, United States, USA
3122015, USA, USA, United States, USA
3122016, USA, USA, United States, USA
3122017, USA, USA, United States, USA
3122018, USA, USA, United States, USA
3122019, USA, USA, United States, USA
3122020, USA, USA, United States, USA
3122021, USA, USA, United States, USA
3122022, USA, USA, United States, USA
3122023, USA, USA, United States, USA
3122024, USA, USA, United States, USA
3122025, USA, USA, United States, USA
3122026, USA, USA, United States, USA
3122027, USA, USA, United States, USA
3122028, USA, USA, United States, USA
3122029, USA, USA, United States, USA
3122030, USA, USA, United States, USA
3122031, USA, USA, United States, USA
3122032, USA, USA, United States, USA
3122033, USA, USA, United States, USA
3122034, USA, USA, United States, USA
3122035, USA, USA, United States, USA
3122036, USA, USA, United States, USA
3122037, USA, USA, United States, USA
3122038, USA, USA, United States, USA
3122039, USA, USA, United States, USA
3122040, USA, USA, United States, USA
3122041, USA, USA, United States, USA
3122042, USA, USA, United States, USA
3122043, USA, USA, United States, USA
3122044, USA, USA, United States, USA
3122045, USA, USA, United States, USA
3122046, USA, USA, United States, USA
3122047, USA, USA, United States, USA
3122048, USA, USA, United States, USA
3122049, USA, USA, United States, USA
3122050, USA, USA, United States, USA
3122051, USA, USA, United States, USA
3122052, USA, USA, United States, USA
3122053, USA, USA, United States, USA
3122054, USA, USA, United States, USA
3122055, USA, USA, United States, USA
3122056, USA, USA, United States, USA
3122057, USA, USA, United States, USA
3122058, USA, USA, United States, USA
3122059, USA, USA, United States, USA
3122060, USA, USA, United States, USA
3122061, USA, USA, United States, USA
3122062, USA, USA, United States, USA
3122063, USA, USA, United States, USA
3122064, USA, USA, United States, USA
3122065, USA, USA, United States, USA
3122066, USA, USA, United States, USA
3122067, USA, USA, United States, USA
3122068, USA, USA, United States, USA
3122069, USA, USA, United States, USA
3122070, USA, USA, United States, USA
3122071, USA, USA, United States, USA
3122072, USA, USA, United States, USA
3122073, USA, USA, United States, USA
3122074, USA, USA, United States, USA
3122075, USA, USA, United States, USA
3122076, USA, USA, United States, USA
3122077, USA, USA, United States, USA
3122078, USA, USA, United States, USA
3122079, USA, USA, United States, USA
3122080, USA, USA, United States, USA
3122081, USA, USA, United States, USA
3122082, USA, USA, United States, USA
3122083, USA, USA, United States, USA
3122084, USA, USA, United States, USA
3122085, USA, USA, United States, USA
3122086, USA, USA, United States, USA
3122087, USA, USA, United States, USA
3122088, USA, USA, United States, USA
3122089, USA, USA, United States, USA
3122090, USA, USA, United States, USA
3122091, USA, USA, United States, USA
3122092, USA, USA, United States, USA
3122093, USA, USA, United States, USA
3122094, USA, USA, United States, USA
3122095, USA, USA, United States, USA
3122096, USA, USA, United States, USA
3122097, USA, USA, United States, USA
3122098, USA, USA, United States, USA
3122099, USA, USA, United States, USA
3122100, USA, USA, United States, USA
3122101, USA, USA, United States, USA
3122102, USA, USA, United States, USA
3122103, USA, USA, United States, USA
3122104, USA, USA, United States, USA
3122105, USA, USA, United States, USA
3122106, USA, USA, United States, USA
3122107, USA, USA, United States, USA
3122108, USA, USA, United States, USA
3122109, USA, USA, United States, USA
3122110, USA, USA, United States, USA
3122111, USA, USA, United States, USA
3122112, USA, USA, United States, USA
3122113, USA, USA, United States, USA
3122114, USA, USA, United States, USA
3122115, USA, USA, United States, USA
3122116, USA, USA, United States, USA
3122117, USA, USA, United States, USA
3122118, USA, USA, United States, USA
3122119, USA, USA, United States, USA
3122120, USA, USA, United States, USA
3122121, USA, USA, United States, USA
3122122, USA, USA, United States, USA
3122123, USA, USA, United States, USA
3122124, USA, USA, United States, USA
3122125, USA, USA, United States, USA
3122126, USA, USA, United States, USA
3122127, USA, USA, United States, USA
3122128, USA, USA, United States, USA
3122129, USA, USA, United States, USA
3122130, USA, USA, United States, USA
3122131, USA, USA, United States, USA
3122132, USA, USA, United States, USA
3122133, USA, USA, United States, USA
3122134, USA, USA, United States, USA
3122135, USA, USA, United States, USA
3122136, USA, USA, United States, USA
3122137, USA, USA, United States, USA
3122138, USA, USA, United States, USA
3122139, USA, USA, United States, USA
3122140, USA, USA, United States, USA
3122141, USA, USA, United States, USA
3122142, USA, USA, United States, USA
3122143, USA, USA, United States, USA
3122144, USA, USA, United States, USA
3122145, USA, USA, United States, USA
3122146, USA, USA, United States, USA
3122147, USA, USA, United States, USA
3122148, USA, USA, United States, USA
3122149, USA, USA, United States, USA
3122150, USA, USA, United States, USA
3122151, USA, USA, United States, USA
3122152, USA, USA, United States, USA
3122153, USA, USA, United States, USA
3122154, USA, USA, United States, USA
3122155, USA, USA, United States, USA
3122156, USA, USA, United States, USA
3122157, USA, USA, United States, USA
3122158, USA, USA, United States, USA
3122159, USA, USA, United States, USA
3122160, USA, USA, United States, USA
3122161, USA, USA, United States, USA
3122162, USA, USA, United States, USA
3122163, USA, USA, United States, USA
3122164, USA, USA, United States, USA
3122165, USA, USA, United States, USA
3122166, USA, USA, United States, USA
3122167, USA, USA, United States, USA
3122168, USA, USA, United States, USA
3122169, USA, USA, United States, USA
3122170, USA, USA, United States, USA
3122171, USA, USA, United States, USA
3122172, USA, USA, United States, USA
3122173, USA, USA, United States, USA
3122174, USA, USA, United States, USA
3122175, USA, USA, United States, USA
