ID,ISO,NAME_0,HASC_1,ISONEW,Colony
3079279,PRT,Portugal,PT.LE,PRT,PRT
3079280,PRT,Portugal,PT.LI,PRT,PRT
3079281,PRT,Portugal,,PRT,PRT
3079282,PRT,Portugal,PT.PA,PRT,PRT
3079283,PRT,Portugal,PT.PO,PRT,PRT
3079284,PRT,Portugal,PT.SA,PRT,PRT
3079285,PRT,Portugal,PT.SE,PRT,PRT
3079286,PRT,Portugal,PT.VC,PRT,PRT
3079287,PRT,Portugal,PT.VR,PRT,PRT
3079288,PRT,Portugal,PT.VI,PRT,PRT
3079291,PRY,Paraguay,PY.AM,PRY,PRY
3079293,PRY,Paraguay,PY.BQ,PRY,PRY
3079294,PRY,Paraguay,PY.CG,PRY,PRY
3079295,PRY,Paraguay,PY.CZ,PRY,PRY
3079300,PRY,Paraguay,PY.GU,PRY,PRY
3079304,PRY,Paraguay,PY.PG,PRY,PRY
3079307,QAT,Qatar,QA.DA,QAT,QAT
3079308,QAT,Qatar,QA.GH,QAT,QAT
3079309,QAT,Qatar,QA.JU,QAT,QAT
3079310,QAT,Qatar,QA.KH,QAT,QAT
3079311,QAT,Qatar,QA.WA,QAT,QAT
3079312,QAT,Qatar,QA.RA,QAT,QAT
3079313,QAT,Qatar,QA.JB,QAT,QAT
3079314,QAT,Qatar,QA.MS,QAT,QAT
3079315,QAT,Qatar,QA.US,QAT,QAT
3079316,REU,Reunion,RE.BN,REU,REU
3079317,REU,Reunion,RE.DN,REU,REU
3079318,REU,Reunion,RE.PL,REU,REU
3079319,REU,Reunion,RE.PR,REU,REU
3079320,ROU,Romania,RO.BN,AUH,ROU
3079322,ROU,Romania,RO.BI,ROU,ROU
3079324,ROU,Romania,RO.CJ,AUH,ROU
3079329,ROU,Romania,RO.HR,AUH,ROU
3079331,ROU,Romania,RO.MS,AUH,ROU
3079335,ROU,Romania,RO.VS,ROU,ROU
3079336,RUS,Russia,RU.KC,RUS,RUS
3079337,RUS,Russia,RU.KE,RUS,RUS
3079341,RUS,Russia,RU.AD,RUS,RUS
3079342,RUS,Russia,RU.AB,RUS,RUS
3079345,RUS,Russia,RU.AR,RUS,RUS
3079349,RUS,Russia,RU.CN,RUS,RUS
3079350,RUS,Russia,RU.CL,RUS,RUS
3079352,RUS,Russia,RU.CK,RUS,RUS
3079354,RUS,Russia,RU.DA,RUS,RUS
3079357,RUS,Russia,RU.IN,RUS,RUS
3079360,RUS,Russia,RU.KB,RUS,RUS
3079361,RUS,Russia,RU.KL,RUS,RUS
3079362,RUS,Russia,RU.KG,RUS,RUS
3079363,RUS,Russia,RU.KA,RUS,RUS
3079367,RUS,Russia,RU.KR,RUS,RUS
3079369,RUS,Russia,RU.KD,RUS,RUS
3079372,RUS,Russia,RU.LP,RUS,RUS
3079375,RUS,Russia,RU.MR,RUS,RUS
3079376,RUS,Russia,RU.MS,RUS,RUS
3079379,RUS,Russia,RU.NO,RUS,RUS
3079380,RUS,Russia,RU.NG,RUS,RUS
3079384,RUS,Russia,RU.PZ,RUS,RUS
3079386,RUS,Russia,RU.PR,RUS,RUS
3079388,RUS,Russia,RU.RZ,RUS,RUS
3079392,RUS,Russia,RU.SM,RUS,RUS
3079393,RUS,Russia,RU.ST,RUS,RUS
3079394,RUS,Russia,RU.SV,RUS,RUS
3079395,RUS,Russia,RU.TB,RUS,RUS
3079406,RUS,Russia,RU.VL,RUS,RUS
3079409,RUS,Russia,RU.VR,RUS,RUS
3079413,RWA,Rwanda,RW.BT,RWA,RWA
3079414,RWA,Rwanda,RW.BM,RWA,RWA
3079415,RWA,Rwanda,RW.CY,RWA,RWA
3079416,RWA,Rwanda,RW.GK,RWA,RWA
3079417,RWA,Rwanda,RW.GS,RWA,RWA
3079418,RWA,Rwanda,RW.GT,RWA,RWA
3079419,RWA,Rwanda,RW.KN,RWA,RWA
3079420,RWA,Rwanda,RW.KY,RWA,RWA
3079421,RWA,Rwanda,RW.KR,RWA,RWA
3079422,RWA,Rwanda,RW.RU,RWA,RWA
3079423,SAU,Saudi Arabia,SA.BA,SAU,SAU
3079427,SDN,Sudan,,SDN,SDN
3079429,SDN,Sudan,,SDN,SDN
3079432,SEN,Senegal,SN.DK,SEN,SEN
3079433,SEN,Senegal,SN.DB,SEN,SEN
3079434,SEN,Senegal,SN.FK,SEN,SEN
3079435,SEN,Senegal,SN.KL,SEN,SEN
3079436,SEN,Senegal,SN.KD,SEN,SEN
3079437,SEN,Senegal,SN.LG,SEN,SEN
3079438,SEN,Senegal,SN.SL,SEN,SEN
3079439,SEN,Senegal,SN.ST,SEN,SEN
3079440,SEN,Senegal,SN.TC,SEN,SEN
3079441,SEN,Senegal,SN.TH,SEN,SEN
3079442,SEN,Senegal,SN.ZG,SEN,SEN
3079443,SHN,Saint Helena,SH.AC,SHN,SHN
3079444,SHN,Saint Helena,SH.SH,SHN,SHN
3079445,SHN,Saint Helena,SH.TA,SHN,SHN
3079446,SJM,Svalbard and Jan Mayen,SJ.JN,SJM,SJM
3079447,SJM,Svalbard and Jan Mayen,SJ.SV,SJM,SJM
3079448,SLB,Solomon Islands,SB.CH,SLB,SLB
3079449,SLB,Solomon Islands,SB.GC,SLB,SLB
3079450,SLB,Solomon Islands,SB.IS,SLB,SLB
3079451,SLB,Solomon Islands,SB.MK,SLB,SLB
3079452,SLB,Solomon Islands,SB.ML,SLB,SLB
3079453,SLB,Solomon Islands,SB.RB,SLB,SLB
3079454,SLB,Solomon Islands,SB.TE,SLB,SLB
3079455,SLB,Solomon Islands,SB.WE,SLB,SLB
3079456,SLE,Sierra Leone,SL.EA,SLE,SLE
3079457,SLE,Sierra Leone,SL.NO,SLE,SLE
3079458,SLE,Sierra Leone,SL.SO,SLE,SLE
3079459,SLE,Sierra Leone,SL.WE,SLE,SLE
3079460,SLV,El Salvador,SV.AH,SLV,SLV
3079461,SLV,El Salvador,SV.CA,SLV,SLV
3079462,SLV,El Salvador,SV.CH,SLV,SLV
3079463,SLV,El Salvador,SV.CU,SLV,SLV
3079464,SLV,El Salvador,SV.LI,SLV,SLV
3079465,SLV,El Salvador,SV.PA,SLV,SLV
3079466,SLV,El Salvador,SV.UN,SLV,SLV
3079467,SLV,El Salvador,SV.MO,SLV,SLV
3079468,SLV,El Salvador,SV.SM,SLV,SLV
3079469,SLV,El Salvador,SV.SS,SLV,SLV
3079470,SLV,El Salvador,SV.SV,SLV,SLV
3079471,SLV,El Salvador,SV.SA,SLV,SLV
3079472,SLV,El Salvador,SV.SO,SLV,SLV
3079473,SLV,El Salvador,SV.US,SLV,SLV
3079474,SMR,San Marino,SM.AC,SMR,SMR
3079475,SMR,San Marino,SM.BM,SMR,SMR
3079476,SMR,San Marino,SM.CH,SMR,SMR
3079477,SMR,San Marino,SM.DO,SMR,SMR
3079478,SMR,San Marino,SM.FA,SMR,SMR
3079479,SMR,San Marino,SM.FI,SMR,SMR
3079480,SMR,San Marino,SM.MG,SMR,SMR
3079481,SMR,San Marino,SM.SM,SMR,SMR
3079482,SMR,San Marino,SM.SE,SMR,SMR
3079483,SOM,Somalia,SO.AW,SOM,SOM
3079484,SOM,Somalia,SO.BN,SOM,SOM
3079485,SOM,Somalia,SO.BR,SOM,SOM
3079486,SOM,Somalia,SO.GA,SOM,SOM
3079487,SOM,Somalia,SO.HI,SOM,SOM
3079488,SOM,Somalia,SO.MU,SOM,SOM
3079489,SOM,Somalia,SO.NU,SOM,SOM
3079490,SOM,Somalia,SO.SA,SOM,SOM
3079491,SOM,Somalia,SO.SD,SOM,SOM
3079492,SOM,Somalia,SO.SO,SOM,SOM
3079493,SOM,Somalia,SO.TO,SOM,SOM
3079494,SOM,Somalia,SO.WO,SOM,SOM
3079495,SPM,Saint Pierre and Miquelon,PM.ML,SPM,SPM
3079496,SPM,Saint Pierre and Miquelon,PM.SP,SPM,SPM
3079498,SRB,Serbia,RS.BR,SRB,SRB
3079500,SRB,Serbia,RS.JA,SRB,SRB
3079502,SRB,Serbia,RS.KB,SRB,SRB
3079503,SRB,Serbia,RS.MA,SRB,SRB
3079504,SRB,Serbia,RS.MR,SRB,SRB
3079505,SRB,Serbia,RS.NS,SRB,SRB
3079506,SRB,Serbia,RS.PD,SRB,SRB
3079507,SRB,Serbia,RS.PM,SRB,SRB
3079508,SRB,Serbia,RS.RN,SRB,SRB
3079509,SRB,Serbia,RS.RS,SRB,SRB
3079510,SRB,Serbia,RS.SC,AUH,SRB
3079511,SRB,Serbia,RS.SN,AUH,SRB
3079513,SRB,Serbia,RS.SM,AUH,SRB
3079514,SRB,Serbia,RS.SU,SRB,SRB
3079515,SRB,Serbia,RS.TO,SRB,SRB
3079516,SRB,Serbia,RS.ZJ,SRB,SRB
3079518,SRB,Serbia,RS.ZL,SRB,SRB
3079519,STP,Sao Tome and Principe,ST.PR,STP,STP
3079520,STP,Sao Tome and Principe,ST.ST,STP,STP
3079521,SUR,Suriname,SR.BR,SUR,SUR
3079522,SUR,Suriname,SR.CM,SUR,SUR
3079523,SUR,Suriname,SR.CR,SUR,SUR
3079524,SUR,Suriname,SR.MA,SUR,SUR
3079525,SUR,Suriname,SR.NI,SUR,SUR
3079526,SUR,Suriname,SR.PR,SUR,SUR
3079527,SUR,Suriname,SR.PM,SUR,SUR
3079528,SUR,Suriname,SR.SA,SUR,SUR
3079529,SUR,Suriname,SR.SI,SUR,SUR
3079530,SUR,Suriname,SR.WA,SUR,SUR
3079531,SVK,Slovakia,SK.BC,AUH,SVK
3079534,SVK,Slovakia,SK.TC,AUH,SVK
3079536,SVK,Slovakia,SK.ZI,AUH,SVK
3079537,SVN,Slovenia,,AUH,SVN
3079538,SVN,Slovenia,SI.KO,AUH,SVN
3079539,SVN,Slovenia,SI.PD,AUH,SVN
3079540,SVN,Slovenia,SI.PM,AUH,SVN
3079541,SVN,Slovenia,SI.SA,AUH,SVN
3079542,SVN,Slovenia,SI.PS,AUH,SVN
3079543,SVN,Slovenia,SI.ZS,AUH,SVN
3079544,SWE,Sweden,SE.BL,SWE,SWE
3079545,SWE,Sweden,SE.KO,SWE,SWE
3079546,SWE,Sweden,SE.GV,SWE,SWE
3079547,SWE,Sweden,SE.GT,SWE,SWE
3079548,SWE,Sweden,SE.HA,SWE,SWE
3079549,SWE,Sweden,SE.JA,SWE,SWE
3079550,SWE,Sweden,SE.JO,SWE,SWE
3079551,SWE,Sweden,SE.KA,SWE,SWE
3079552,SWE,Sweden,SE.KR,SWE,SWE
3079553,SWE,Sweden,SE.NB,SWE,SWE
3079554,SWE,Sweden,SE.OR,SWE,SWE
3079555,SWE,Sweden,SE.OG,SWE,SWE
3079556,SWE,Sweden,SE.SN,SWE,SWE
3079557,SWE,Sweden,SE.SD,SWE,SWE
3079558,SWE,Sweden,SE.ST,SWE,SWE
3079559,SWE,Sweden,SE.UP,SWE,SWE
3079560,SWE,Sweden,SE.VR,SWE,SWE
3079561,SWE,Sweden,SE.VB,SWE,SWE
3079562,SWE,Sweden,SE.VN,SWE,SWE
3079563,SWE,Sweden,SE.VM,SWE,SWE
3079564,SWE,Sweden,SE.VG,SWE,SWE
3079565,SWZ,Swaziland,SZ.HH,SWZ,SWZ
3079566,SWZ,Swaziland,SZ.LU,SWZ,SWZ
3079567,SWZ,Swaziland,SZ.MA,SWZ,SWZ
3079568,SWZ,Swaziland,SZ.SH,SWZ,SWZ
3079571,SYR,Syria,SY.DI,SYR,SYR
3079572,SYR,Syria,SY.HM,SYR,SYR
3079573,SYR,Syria,SY.ID,SYR,SYR
3079574,SYR,Syria,SY.LA,SYR,SYR
3079575,SYR,Syria,SY.TA,SYR,SYR
3079576,TCD,Chad,TD.BA,TCD,TCD
3079577,TCD,Chad,TD.HD,TCD,TCD
3079578,TCD,Chad,TD.KA,TCD,TCD
3079579,TCD,Chad,TD.LC,TCD,TCD
3079580,TCD,Chad,TD.MW,TCD,TCD
3079581,TCD,Chad,TD.NJ,TCD,TCD
3079582,TGO,Togo,TG.CE,TGO,TGO
3079583,TGO,Togo,TG.KA,TGO,TGO
3079584,TGO,Togo,TG.MA,TGO,TGO
3079585,TGO,Togo,TG.PL,TGO,TGO
3079586,TGO,Togo,TG.SA,TGO,TGO
3079587,THA,Thailand,TH.CN,THA,THA
3079588,THA,Thailand,TH.CY,THA,THA
3079589,THA,Thailand,TH.CT,THA,THA
3079590,THA,Thailand,TH.CM,THA,THA
3079591,THA,Thailand,TH.CR,THA,THA
3079592,THA,Thailand,TH.CB,THA,THA
3079593,THA,Thailand,TH.CP,THA,THA
3079594,THA,Thailand,TH.KL,THA,THA
3079595,THA,Thailand,TH.KP,THA,THA
3079596,THA,Thailand,TH.KN,THA,THA
3079597,THA,Thailand,TH.KK,THA,THA
3079598,THA,Thailand,TH.KR,THA,THA
3079599,THA,Thailand,TH.LG,THA,THA
3079600,THA,Thailand,TH.LN,THA,THA
3079601,THA,Thailand,TH.LE,THA,THA
3079602,THA,Thailand,TH.AC,THA,THA
3079603,THA,Thailand,TH.AT,THA,THA
3079604,THA,Thailand,TH.BM,THA,THA
3079605,THA,Thailand,TH.BR,THA,THA
3079606,THA,Thailand,TH.CC,THA,THA
3079607,THA,Thailand,TH.LB,THA,THA
3079608,THA,Thailand,TH.MH,THA,THA
3079609,THA,Thailand,TH.MS,THA,THA
3079611,THA,Thailand,TH.NN,THA,THA
3079612,THA,Thailand,TH.NP,THA,THA
3079614,THA,Thailand,TH.NR,THA,THA
3079615,THA,Thailand,TH.NS,THA,THA
3079616,THA,Thailand,TH.NT,THA,THA
3079617,THA,Thailand,TH.NA,THA,THA
3079618,THA,Thailand,TH.NW,THA,THA
3079619,THA,Thailand,TH.NB,THA,THA
3079621,THA,Thailand,TH.NO,THA,THA
3079622,THA,Thailand,TH.PT,THA,THA
3079623,THA,Thailand,TH.PI,THA,THA
3079624,THA,Thailand,TH.PG,THA,THA
3079625,THA,Thailand,TH.PL,THA,THA
3079626,THA,Thailand,,THA,THA
3079627,THA,Thailand,TH.PY,THA,THA
3079628,THA,Thailand,TH.PH,THA,THA
3079629,THA,Thailand,TH.PE,THA,THA
3079630,THA,Thailand,TH.PC,THA,THA
3079631,THA,Thailand,TH.PS,THA,THA
3079632,THA,Thailand,TH.PA,THA,THA
3079633,THA,Thailand,TH.PR,THA,THA
3079634,THA,Thailand,TH.PU,THA,THA
3079635,THA,Thailand,TH.PB,THA,THA
3079636,THA,Thailand,TH.PK,THA,THA
3079637,THA,Thailand,TH.RN,THA,THA
3079638,THA,Thailand,TH.RT,THA,THA
3079639,THA,Thailand,TH.RY,THA,THA
3079640,THA,Thailand,TH.RE,THA,THA
3079641,THA,Thailand,TH.SK,THA,THA
3079642,THA,Thailand,TH.SN,THA,THA
3079643,THA,Thailand,TH.SP,THA,THA
3079644,THA,Thailand,TH.SS,THA,THA
3079645,THA,Thailand,TH.SM,THA,THA
3079646,THA,Thailand,TH.SR,THA,THA
3079647,THA,Thailand,TH.SA,THA,THA
3079648,THA,Thailand,TH.SI,THA,THA
3079649,THA,Thailand,TH.SB,THA,THA
3079650,THA,Thailand,TH.SG,THA,THA
3079651,THA,Thailand,,THA,THA
3079652,THA,Thailand,TH.SO,THA,THA
3079653,THA,Thailand,TH.SH,THA,THA
3079654,THA,Thailand,TH.ST,THA,THA
3079655,THA,Thailand,TH.SU,THA,THA
3079656,THA,Thailand,TH.TK,THA,THA
3079657,THA,Thailand,TH.TG,THA,THA
3079658,THA,Thailand,TH.TT,THA,THA
3079660,THA,Thailand,TH.UN,THA,THA
3079661,THA,Thailand,TH.UT,THA,THA
3079662,THA,Thailand,TH.UD,THA,THA
3079663,THA,Thailand,TH.YL,THA,THA
3079664,THA,Thailand,TH.YS,THA,THA
3079665,TJK,Tajikistan,TJ.BK,TJK,TJK
3079668,TJK,Tajikistan,TJ.RR,TJK,TJK
3079669,TKL,Tokelau,TK.AT,TKL,TKL
3079670,TKL,Tokelau,TK.FA,TKL,TKL
3079671,TKL,Tokelau,TK.NU,TKL,TKL
3079672,TKM,Turkmenistan,TM.AL,TKM,TKM
3079673,TKM,Turkmenistan,TM.BA,TKM,TKM
3079675,TKM,Turkmenistan,TM.MA,TKM,TKM
3079676,TKM,Turkmenistan,TM.DA,TKM,TKM
3079677,TLS,East Timor,TP.AL,TLS,TLS
3079678,TLS,East Timor,TP.AN,TLS,TLS
3079679,TLS,East Timor,TP.AM,TLS,TLS
3079680,TLS,East Timor,TP.BC,TLS,TLS
3079681,TLS,East Timor,TP.BB,TLS,TLS
3079682,TLS,East Timor,TP.CL,TLS,TLS
3079683,TLS,East Timor,TP.DL,TLS,TLS
3079684,TLS,East Timor,TP.ER,TLS,TLS
3079685,TLS,East Timor,TP.BT,TLS,TLS
3079686,TLS,East Timor,TP.LQ,TLS,TLS
3079687,TLS,East Timor,TP.MT,TLS,TLS
3079688,TLS,East Timor,TP.MF,TLS,TLS
3079689,TLS,East Timor,TP.VQ,TLS,TLS
3079690,TON,Tonga,TO.EU,TON,TON
3079691,TON,Tonga,Ha'apai,TON,TON
3079692,TON,Tonga,TO.NI,TON,TON
3079693,TON,Tonga,TO.TT,TON,TON
3079694,TON,Tonga,TO.VA,TON,TON
3079695,TTO,Trinidad and Tobago,TT.CH,TTO,TTO
3079696,TTO,Trinidad and Tobago,TT.CT,TTO,TTO
3079697,TTO,Trinidad and Tobago,TT.DM,TTO,TTO
3079698,TTO,Trinidad and Tobago,TT.MR,TTO,TTO
3079699,TTO,Trinidad and Tobago,TT.PD,TTO,TTO
3079700,TTO,Trinidad and Tobago,TT.PF,TTO,TTO
3079701,TTO,Trinidad and Tobago,TT.PS,TTO,TTO
3079702,TTO,Trinidad and Tobago,TT.PT,TTO,TTO
3079703,TTO,Trinidad and Tobago,TT.SF,TTO,TTO
3079704,TTO,Trinidad and Tobago,TT.SL,TTO,TTO
3079705,TTO,Trinidad and Tobago,TT.SN,TTO,TTO
3079706,TTO,Trinidad and Tobago,TT.SI,TTO,TTO
3079707,TTO,Trinidad and Tobago,,TTO,TTO
3079708,TTO,Trinidad and Tobago,TT.TP,TTO,TTO
3079709,TUN,Tunisia,TN.MN,TUN,TUN
3079710,TUN,Tunisia,TN.ME,TUN,TUN
3079711,TUN,Tunisia,TN.MS,TUN,TUN
3079712,TUN,Tunisia,TN.NB,TUN,TUN
3079713,TUN,Tunisia,TN.SF,TUN,TUN
3079714,TUN,Tunisia,TN.SZ,TUN,TUN
3079715,TUN,Tunisia,TN.SL,TUN,TUN
3079716,TUN,Tunisia,TN.SS,TUN,TUN
3079717,TUN,Tunisia,TN.AN,TUN,TUN
3079718,TUN,Tunisia,TN.BJ,TUN,TUN
3079719,TUN,Tunisia,TN.BA,TUN,TUN
3079720,TUN,Tunisia,TN.BZ,TUN,TUN
3079721,TUN,Tunisia,TN.GB,TUN,TUN
3079722,TUN,Tunisia,TN.GF,TUN,TUN
3079723,TUN,Tunisia,TN.JE,TUN,TUN
3079724,TUN,Tunisia,TN.KR,TUN,TUN
3079725,TUN,Tunisia,TN.KS,TUN,TUN
3079726,TUN,Tunisia,TN.KB,TUN,TUN
3079727,TUN,Tunisia,TN.KF,TUN,TUN
3079728,TUN,Tunisia,TN.MH,TUN,TUN
3079729,TUN,Tunisia,TN.TA,TUN,TUN
3079730,TUN,Tunisia,TN.TO,TUN,TUN
3079731,TUN,Tunisia,TN.TU,TUN,TUN
3079732,TUN,Tunisia,TN.ZA,TUN,TUN
3079733,TUR,Turkey,TR.AA,TUR,TUR
3079735,TUR,Turkey,TR.AF,TUR,TUR
3079736,TUR,Turkey,TR.AK,TUR,TUR
3079737,TUR,Turkey,TR.AM,TUR,TUR
3079738,TUR,Turkey,TR.AN,TUR,TUR
3079739,TUR,Turkey,TR.AL,TUR,TUR
3079741,TUR,Turkey,TR.BC,TUR,TUR
3079742,TUR,Turkey,TR.BL,TUR,TUR
3079743,TUR,Turkey,TR.BD,TUR,TUR
3079744,TUR,Turkey,TR.BU,TUR,TUR
3079745,TUR,Turkey,TR.CK,TUR,TUR
3079746,TUR,Turkey,TR.CI,TUR,TUR
3079747,TUR,Turkey,TR.CM,TUR,TUR
3079748,TUR,Turkey,TR.DY,TUR,TUR
3079750,TUR,Turkey,TR.ES,TUR,TUR
3079751,TUR,Turkey,TR.GA,TUR,TUR
3079752,TUR,Turkey,TR.HT,TUR,TUR
3079753,TUR,Turkey,TR.IP,TUR,TUR
3079754,TUR,Turkey,TR.IB,TUR,TUR
3079755,TUR,Turkey,TR.KM,TUR,TUR
3079756,TUR,Turkey,TR.KR,TUR,TUR
3079757,TUR,Turkey,TR.KS,TUR,TUR
3079758,TUR,Turkey,TR.KY,TUR,TUR
3079759,TUR,Turkey,TR.KK,TUR,TUR
3079760,TUR,Turkey,TR.KH,TUR,TUR
3079761,TUR,Turkey,TR.KC,TUR,TUR
3079762,TUR,Turkey,TR.KO,TUR,TUR
3079763,TUR,Turkey,TR.KU,TUR,TUR
3079765,TUR,Turkey,TR.IC,TUR,TUR
3079766,TUR,Turkey,TR.NV,TUR,TUR
3079767,TUR,Turkey,TR.NG,TUR,TUR
3079768,TUR,Turkey,TR.OR,TUR,TUR
3079769,TUR,Turkey,TR.SK,TUR,TUR
3079770,TUR,Turkey,TR.SS,TUR,TUR
3079773,TUR,Turkey,TR.SP,TUR,TUR
3079774,TUR,Turkey,TR.SR,TUR,TUR
3079775,TUR,Turkey,TR.SV,TUR,TUR
3079776,TUR,Turkey,TR.TT,TUR,TUR
3079777,TUR,Turkey,TR.YZ,TUR,TUR
3079778,TUR,Turkey,TR.ZO,TUR,TUR
3079779,TUV,Tuvalu,TV.FN,TUV,TUV
3079780,TUV,Tuvalu,TV.NG,TUV,TUV
3079781,TUV,Tuvalu,TV.NA,TUV,TUV
3079782,TUV,Tuvalu,TV.NT,TUV,TUV
3079783,TUV,Tuvalu,TV.NU,TUV,TUV
3079784,TUV,Tuvalu,TV.NF,TUV,TUV
3079785,TUV,Tuvalu,TV.NL,TUV,TUV
3079786,TUV,Tuvalu,TV.VI,TUV,TUV
3079787,TWN,Taiwan,TW.KH,TWN,TWN
3079788,TWN,Taiwan,,TWN,TWN
3079789,TWN,Taiwan,TW.TP,TWN,TWN
3079790,TWN,Taiwan,TW.TW,TWN,TWN
3079791,TZA,Tanzania,TZ.AS,TZA,TZA
3079792,TZA,Tanzania,TZ.DS,TZA,TZA
3079793,TZA,Tanzania,TZ.DO,TZA,TZA
3079794,TZA,Tanzania,TZ.IR,TZA,TZA
3079795,TZA,Tanzania,TZ.KR,TZA,TZA
3079796,TZA,Tanzania,TZ.PN,TZA,TZA
3079797,TZA,Tanzania,TZ.ZN,TZA,TZA
3079798,TZA,Tanzania,TZ.KM,TZA,TZA
3079799,TZA,Tanzania,TZ.KL,TZA,TZA
3079800,TZA,Tanzania,TZ.PS,TZA,TZA
3079801,TZA,Tanzania,TZ.LI,TZA,TZA
3079802,TZA,Tanzania,TZ.MY,TZA,TZA
3079803,TZA,Tanzania,TZ.MA,TZA,TZA
3079804,TZA,Tanzania,TZ.MB,TZA,TZA
3079805,TZA,Tanzania,TZ.MO,TZA,TZA
3079806,TZA,Tanzania,TZ.MT,TZA,TZA
3079807,TZA,Tanzania,TZ.MW,TZA,TZA
3079808,TZA,Tanzania,TZ.PW,TZA,TZA
3079809,TZA,Tanzania,TZ.RK,TZA,TZA
3079810,TZA,Tanzania,TZ.RV,TZA,TZA
3079811,TZA,Tanzania,TZ.SH,TZA,TZA
3079812,TZA,Tanzania,TZ.SD,TZA,TZA
3079813,TZA,Tanzania,TZ.TB,TZA,TZA
3079814,TZA,Tanzania,TZ.TN,TZA,TZA
3079815,TZA,Tanzania,TZ.ZS,TZA,TZA
3079816,TZA,Tanzania,TZ.ZW,TZA,TZA
3079817,UGA,Uganda,UG.AD,UGA,UGA
3079818,UGA,Uganda,UG.AC,UGA,UGA
3079819,UGA,Uganda,UG.AW,UGA,UGA
3079820,UGA,Uganda,UG.BG,UGA,UGA
3079821,UGA,Uganda,UG.BN,UGA,UGA
3079822,UGA,Uganda,UG.BS,UGA,UGA
3079823,UGA,Uganda,UG.BU,UGA,UGA
3079824,UGA,Uganda,UG.GL,UGA,UGA
3079825,UGA,Uganda,UG.HO,UGA,UGA
3079826,UGA,Uganda,UG.IN,UGA,UGA
3079827,UGA,Uganda,UG.JI,UGA,UGA
3079828,UGA,Uganda,UG.KA,UGA,UGA
3079829,UGA,Uganda,UG.BR,UGA,UGA
3079830,UGA,Uganda,UG.KD,UGA,UGA
3079831,UGA,Uganda,UG.KN,UGA,UGA
3079832,UGA,Uganda,UG.KM,UGA,UGA
3079833,UGA,Uganda,UG.KX,UGA,UGA
3079834,UGA,Uganda,UG.KE,UGA,UGA
3079835,UGA,Uganda,UG.UU,UGA,UGA
3079836,UGA,Uganda,UG.KP,UGA,UGA
3079837,UGA,Uganda,UG.KS,UGA,UGA
3079838,UGA,Uganda,UG.KK,UGA,UGA
3079839,UGA,Uganda,UG.KY,UGA,UGA
3079840,UGA,Uganda,UG.KI,UGA,UGA
3079841,UGA,Uganda,UG.KG,UGA,UGA
3079842,UGA,Uganda,UG.KR,UGA,UGA
3079843,UGA,Uganda,UG.TG,UGA,UGA
3079844,UGA,Uganda,UG.KF,UGA,UGA
3079845,UGA,Uganda,UG.KU,UGA,UGA
3079846,UGA,Uganda,UG.KJ,UGA,UGA
3079847,UGA,Uganda,,UGA,UGA
3079848,UGA,Uganda,,UGA,UGA
3079849,UGA,Uganda,UG.LA,UGA,UGA
3079850,UGA,Uganda,UG.LW,UGA,UGA
3079851,UGA,Uganda,UG.MA,UGA,UGA
3079852,UGA,Uganda,UG.MC,UGA,UGA
3079853,UGA,Uganda,UG.MG,UGA,UGA
3079854,UGA,Uganda,UG.ME,UGA,UGA
3079855,UGA,Uganda,UG.RR,UGA,UGA
3079856,UGA,Uganda,UG.MT,UGA,UGA
3079857,UGA,Uganda,UG.MY,UGA,UGA
3079858,UGA,Uganda,UG.MI,UGA,UGA
3079859,UGA,Uganda,UG.MD,UGA,UGA
3079860,UGA,Uganda,UG.MN,UGA,UGA
3079861,UGA,Uganda,UG.NP,UGA,UGA
3079862,UGA,Uganda,UG.NA,UGA,UGA
3079863,UGA,Uganda,UG.NE,UGA,UGA
3079864,UGA,Uganda,UG.NT,UGA,UGA
3079865,UGA,Uganda,UG.PD,UGA,UGA
3079866,UGA,Uganda,UG.PL,UGA,UGA
3079867,UGA,Uganda,UG.RA,UGA,UGA
3079868,UGA,Uganda,UG.RK,UGA,UGA
3079869,UGA,Uganda,UG.SE,UGA,UGA
3079870,UGA,Uganda,UG.SI,UGA,UGA
3079871,UGA,Uganda,UG.SR,UGA,UGA
3079872,UGA,Uganda,UG.TR,UGA,UGA
3079873,UGA,Uganda,UG.WA,UGA,UGA
3079874,UGA,Uganda,UG.YU,UGA,UGA
3079877,UKR,Ukraine,UA.KR,UKR,UKR
3079879,UKR,Ukraine,UA.DT,UKR,UKR
3079880,UKR,Ukraine,UA.KK,UKR,UKR
3079885,UKR,Ukraine,UA.LH,UKR,UKR
3079888,UKR,Ukraine,UA.SC,UKR,UKR
3079890,UMI,United States Minor Outlying Islands,,UMI,UMI
3079891,UMI,United States Minor Outlying Islands,,UMI,UMI
3079892,UMI,United States Minor Outlying Islands,,UMI,UMI
3079893,UMI,United States Minor Outlying Islands,,UMI,UMI
3079894,UMI,United States Minor Outlying Islands,,UMI,UMI
3079895,UMI,United States Minor Outlying Islands,,UMI,UMI
3079896,UMI,United States Minor Outlying Islands,,UMI,UMI
3079897,UMI,United States Minor Outlying Islands,,UMI,UMI
3079898,UMI,United States Minor Outlying Islands,,UMI,UMI
3079899,URY,Uruguay,UY.AR,URY,URY
3079900,URY,Uruguay,UY.CA,URY,URY
3079901,URY,Uruguay,UY.CL,URY,URY
